7.7858e+13, 3.8745e+14, 0.209012, 1470.01, 812.569, 0.117249408862
2.7476e+14, 1.082e+14, 0.0871313, 1226.65, 419.104, 0.0422893308377
2.8685e+14, 1.26728e+14, 0.347667, -1060.23, 1564.39, 0.127453370054
9.2818e+13, 8.5888e+14, 1.0055, -806.329, 159.593, 0.351065605047
5.2344e+14, 6.7555e+13, 0.306093, 1171.9, 2370.72, 0.269675900773
3.0894e+14, 6.064e+13, 0.29313, 1728.32, 515.833, 0.0107714558115
5.7384e+14, 6.2569e+13, 0.400253, 634.044, 2372.84, 0.376976000282
6.4192e+13, 2.7721e+14, 0.387245, 1556.63, 388.699, 0.0979382317546
6.6026e+13, 1.9824e+14, 0.453898, 1151.89, 101.395, 0.0621677029981
2.1398e+14, 7.0919e+13, 0.209695, 1424.11, 355.29, 0.0489843422921
1.2074e+14, 6.1522e+14, 0.580062, 1333.26, 463.736, 0.19440850381
2.6575e+14, 9.1171e+13, 0.451852, 794.894, 1153.95, 0.335284441787
7.7364e+13, 5.0053e+14, 0.827607, -447.019, 170.011, 0.0732969753147
6.9155e+13, 1.914e+14, 0.257179, 783.832, 1375.83, 0.197896986729
3.4272e+14, 6.0075e+13, 0.144505, -951.674, 840.602, 0.26210076471
3.1183e+14, 9.3947e+13, 0.135991, 139.0, 1447.54, 0.135368330149
6.2498e+13, 9.1752e+14, 0.555151, -1034.54, 88.0212, 0.0374397033823
2.9885e+14, 9.2983e+13, 0.620175, 1048.72, 735.66, 0.2787716654
4.3709e+14, 7.9646e+13, 0.680497, 1351.63, 757.567, 0.315128853982
8.0657e+13, 7.7639e+14, 0.306899, 833.124, 384.577, 0.0981940763519
6.1298e+13, 3.5612e+14, 0.794808, -534.825, 233.167, 0.217087621522
4.9836e+14, 7.0119e+13, 0.200998, 1808.66, 570.835, 0.0765830626448
3.7623e+14, 8.1951e+13, 0.382204, 1569.99, 602.84, 0.125297587989
9.4112e+13, 2.4204e+14, 0.261882, 935.575, 1099.24, 0.189100847697
8.8372e+13, 1.7101e+14, 0.230537, 1321.22, 311.642, 0.13035885092
2.3261e+14, 8.9713e+13, 0.199084, 1292.9, 895.439, 0.0945420706673
7.6056e+14, 9.5829e+13, 0.504428, -1751.65, 536.092, 0.320739836897
2.0956e+14, 6.3533e+13, 0.46656, 920.571, 358.844, 0.0802550199848
7.0002e+13, 2.0325e+14, 0.185717, 331.677, 1581.32, 0.181761838123
1.9213e+14, 5.1991e+14, 0.966898, -135.721, 665.272, 0.490137024689
9.4276e+13, 2.2275e+14, 0.0550869, -729.638, 487.641, 0.189854558088
2.4058e+14, 6.9296e+13, 0.422417, 1249.42, 619.653, 0.165388824839
2.3684e+14, 1.1474e+14, 0.112393, 886.314, 1206.09, 0.0561397951237
1.1867e+14, 6.8872e+14, 0.506397, 2346.97, 188.181, 0.051461921484
8.2633e+13, 1.8686e+14, 0.177447, 298.329, 1139.88, 0.170821041511
8.4698e+14, 1.9613e+14, 0.25201, 1233.31, 1877.43, 0.201315407396
3.0802e+14, 1.0794e+14, 0.555618, 1047.45, 1070.42, 0.374531776399
4.2636e+14, 1.8458e+14, 0.0699149, 109.84, 1392.13, 0.0696982896242
6.6318e+14, 7.0684e+13, 1.19358, -29.8435, 40.1748, 0.122334634778
1.3871e+14, 3.879e+14, 0.349804, 372.794, 2095.3, 0.0199104887057
1.3652e+14, 1.2209e+15, 0.191333, -1047.79, 129.229, 0.0164516893753
6.3016e+13, 1.8321e+14, 0.315936, -13.7651, 1595.64, 0.307461274587
5.6952e+14, 9.4206e+13, 0.491335, 2129.93, 327.745, 0.0701697366297
3.0459e+14, 6.8708e+13, 0.235664, 1379.85, 420.682, 0.0661433231253
6.064e+13, 4.102e+14, 0.212185, 1790.66, 753.676, 0.0823133320452
1.547e+14, 6.2992e+13, 0.169453, 263.687, 1210.55, 0.165570576339
4.6308e+14, 9.9686e+13, 0.252912, -1124.45, 437.092, 0.32069144716
1.094e+14, 3.2126e+14, 0.090726, 971.267, 655.609, 0.0467091233462
2.952e+14, 7.5318e+13, 0.0890946, 689.683, 1458.76, 0.0805460930203
9.5452e+13, 7.5517e+14, 0.584697, 2029.11, 711.88, 0.177518701812
2.2562e+14, 7.4965e+13, 0.164282, 1508.17, 563.023, 0.0456195621605
9.1256e+14, 1.7921e+14, 0.0812333, 872.199, 2016.21, 0.0745561850439
3.883e+14, 7.0072e+13, 0.788284, 780.639, 243.351, 0.222289141735
4.3438e+14, 6.7202e+13, 0.23993, 1641.81, 590.016, 0.0617271476878
1.1749e+15, 1.2987e+14, 0.147776, 1582.43, 687.601, 0.0766649699249
2.5018e+14, 8.7855e+13, 0.110001, 505.304, 1122.8, 0.100310806394
6.8308e+13, 7.1968e+14, 0.756364, 882.482, 357.853, 0.131440971697
1.1479e+14, 3.7522e+14, 0.328239, 1664.27, 556.0, 0.0486425005832
1.6096e+14, 6.1722e+13, 0.252785, 1279.0, 389.412, 0.0680921289206
5.1349e+14, 7.4824e+13, 0.760883, 740.793, 83.3786, 0.0625180437324
8.6373e+13, 4.2874e+14, 0.966389, 349.823, 581.02, 0.285074915128
1.7863e+14, 6.6026e+13, 0.252542, 1333.16, 288.125, 0.0403069363082
8.5244e+13, 8.3475e+14, 0.437221, 1934.52, 1750.26, 0.280965918977
5.5559e+14, 1.0881e+14, 0.135735, -1312.83, 386.583, 0.276520133172
7.6964e+13, 2.4703e+14, 0.138795, 657.701, 1550.8, 0.129029062014
8.1433e+13, 1.9088e+14, 0.370515, -895.793, 372.799, 0.0382051074546
1.0594e+14, 4.0225e+14, 0.612849, 1068.22, 1425.78, 0.426822487618
