5.7304e+14, 6.8261e+13, 0.404763, 1952.07, 1033.96, 0.20720708105
2.5594e+14, 6.3345e+13, 0.717646, 789.385, 820.564, 0.38529832984
4.5851e+14, 7.2142e+13, 0.709129, -344.435, 518.1, 0.332690270349
5.1925e+14, 1.6849e+14, 0.424442, 1069.29, 1301.68, 0.306928123999
1.8187e+14, 7.807e+13, 0.196787, 773.845, 976.303, 0.154217856397
8.929e+13, 5.4783e+14, 0.055976, -208.222, 1179.92, 0.170034448131
6.4591e+13, 4.6799e+14, 0.716011, -711.923, 266.429, 0.324850446826
7.7364e+13, 2.5782e+14, 0.414639, 812.99, 1086.82, 0.274872760043
2.0405e+14, 8.7008e+13, 0.505376, 981.131, 1058.37, 0.277830163237
6.812e+13, 2.364e+14, 0.576997, 1126.36, 78.6606, 0.0346681502303
2.2892e+14, 8.0267e+14, 0.292805, 2096.05, 270.231, 0.0374397033823
2.4531e+14, 7.4871e+13, 0.354767, 1497.14, 719.629, 0.183885444564
3.9294e+14, 6.692e+13, 0.305034, -1254.2, 832.978, 0.365062584769
3.0482e+14, 1.134e+14, 0.120541, 529.883, 1167.77, 0.109769094502
2.4508e+14, 7.2001e+13, 0.317521, 370.609, 1666.39, 0.309948066143
6.8331e+13, 4.7225e+14, 0.316013, 1953.34, 799.187, 0.119664876855
9.9498e+13, 2.4423e+14, 0.19753, 404.764, 1438.55, 0.190146520043
8.929e+13, 1.7691e+14, 1.04598, -306.831, 471.911, 0.39872562473
7.734e+13, 3.5695e+14, 0.0913291, -1177.39, 336.057, 0.138921019981
3.2486e+14, 1.1425e+14, 0.235758, 874.498, 2064.63, 0.217087621522
8.2398e+13, 1.0472e+15, 1.07736, 1953.93, 1111.63, 0.453693664576
6.6741e+14, 8.014e+13, 0.798708, 1080.62, 742.592, 0.320739836897
7.1084e+13, 5.6156e+14, 0.286397, -1630.33, 339.953, 0.151560485473
3.0786e+14, 9.4323e+13, 0.507556, 1291.2, 269.953, 0.0875127792485
4.7627e+14, 6.0569e+13, 0.852726, -1300.88, 254.661, 0.477414813484
2.2257e+14, 8.2703e+13, 0.453114, 626.38, 1461.85, 0.380993211658
9.8063e+13, 4.9389e+14, 0.382275, 1548.47, 1349.75, 0.237364408911
6.2616e+13, 1.3037e+15, 0.434674, -2193.29, 418.444, 0.104313063166
9.4911e+13, 3.823e+14, 0.133594, 1591.7, 318.209, 0.0261895718566
6.5109e+13, 1.9159e+14, 0.199435, -995.419, 700.216, 0.279083205227
3.4403e+14, 1.5746e+14, 0.359703, 417.328, 2085.42, 0.352709872393
1.0161e+15, 7.4024e+13, 0.233919, -1562.54, 534.188, 0.143725345397
1.4554e+15, 1.3998e+14, 1.25294, -628.196, 526.187, 0.461016543513
8.2845e+13, 3.5782e+14, 0.206731, 663.055, 1728.56, 0.193017830366
7.3097e+14, 9.23e+13, 0.164678, -1447.47, 669.608, 0.406805480623
1.1354e+14, 3.9364e+14, 0.46053, 1129.19, 1358.96, 0.32069144716
1.9782e+14, 7.4682e+13, 0.518012, 826.258, 832.179, 0.324197111742
7.2142e+13, 3.1894e+14, 0.559632, 1562.81, 622.406, 0.211810493824
6.2639e+13, 2.5947e+14, 0.672863, 570.857, 909.247, 0.375808758748
5.3237e+14, 7.8846e+13, 0.271871, -1376.42, 394.966, 0.050106931174
1.9878e+14, 8.5973e+13, 0.308988, 1050.33, 736.608, 0.233513063921
5.9631e+14, 6.8143e+13, 0.976322, 1185.84, 532.918, 0.238042291603
2.4425e+15, 8.315e+13, 1.08247, -605.638, 544.083, 0.301146444816
3.4883e+14, 9.1454e+13, 0.494065, 1775.35, 769.108, 0.146430837308
2.8949e+14, 9.4253e+13, 0.440954, 1354.38, 185.734, 0.0390992521185
