6.5956e+13, 2.0563e+14, 0.336228, 838.928, 733.067, 0.248365603159
2.3085e+14, 6.8461e+14, 0.423567, 1110.92, 1924.84, 0.36685170712
7.2095e+13, 3.4552e+14, 0.717168, 1104.72, 1068.18, 0.361667698864
6.6113e+14, 1.368e+14, 0.121412, 1823.59, 595.803, 0.0377062330444
8.0328e+13, 3.1677e+14, 0.136531, -1038.14, 197.364, 0.0442103266825
2.6373e+14, 7.8281e+13, 0.53812, 1096.7, 980.067, 0.292030442678
2.7528e+14, 6.2804e+13, 0.494126, 482.308, 1546.4, 0.439339082578
2.8194e+14, 8.0445e+14, 0.451366, 1516.91, 332.88, 0.0967483672732
1.846e+14, 7.4541e+13, 0.21292, 882.698, 843.673, 0.147116214338
2.8019e+14, 6.01457e+13, 0.471219, 253.073, 195.62, 0.0917320416652
6.438e+13, 1.6216e+14, 0.1, 814.573, 453.257, 0.0486230120237
8.4468e+13, 7.5169e+14, 0.0505787, -1126.1, 731.557, 0.19440850381
5.311e+14, 7.2495e+13, 0.337571, 474.293, 2289.75, 0.330554110704
7.6447e+13, 1.389e+14, 0.130821, 91.4823, 869.976, 0.130103662524
1.377e+15, 1.034e+14, 0.719867, 1787.76, 1782.44, 0.423453765228
5.279e+14, 8.0351e+13, 0.54892, 1610.61, 521.564, 0.201015096746
2.4009e+14, 9.3124e+13, 0.391417, 344.489, 1727.48, 0.383858917358
1.7037e+14, 8.8607e+13, 0.442747, 728.035, 863.792, 0.351004838546
1.1502e+14, 3.7108e+14, 0.524881, 1194.1, 624.777, 0.190278630823
4.6432e+14, 7.066e+13, 0.495934, -1013.03, 254.846, 0.315128853982
1.5228e+14, 7.2742e+14, 0.373043, 2088.56, 308.507, 0.0545117294529
8.6676e+14, 7.9693e+13, 0.614565, 1335.97, 293.488, 0.0862989139468
1.7148e+14, 1.2826e+15, 0.268741, 975.313, 2736.94, 0.253148044285
5.3341e+14, 1.595e+14, 0.308579, 1921.41, 264.069, 0.0420146196645
4.0618e+14, 7.3977e+13, 0.268013, -1249.25, 330.076, 0.125297587989
1.0759e+14, 6.8936e+14, 0.599621, 1321.37, 508.491, 0.179331762358
8.0986e+13, 1.345e+14, 0.977712, 208.599, 238.127, 0.13035885092
4.3986e+14, 2.8739e+14, 0.452647, 1132.41, 265.517, 0.103330108472
2.8622e+14, 8.1551e+13, 0.193802, 1152.42, 805.599, 0.111036834444
7.3295e+13, 4.221e+14, 0.471058, 614.767, 1704.3, 0.443111447356
3.5975e+14, 6.4497e+13, 0.297577, 1741.03, 245.62, 0.041569752049
9.5676e+14, 9.1289e+13, 0.29249, 299.719, 2808.7, 0.290838764447
8.5161e+14, 9.2253e+13, 0.873215, 1064.39, 465.528, 0.242088417423
1.2257e+14, 5.7862e+14, 0.285993, -1112.96, 39.917, 0.0469332351749
2.5009e+14, 8.1175e+13, 0.227862, 1407.06, 1038.29, 0.135294921651
5.5999e+14, 9.0254e+13, 0.610079, 1454.31, 1259.92, 0.258371010032
3.2178e+14, 6.5485e+13, 0.761448, 256.583, 477.173, 0.272126145381
3.4342e+14, 6.5227e+13, 0.726946, -651.954, 158.507, 0.374531776399
1.655e+14, 4.3727e+14, 0.130658, 549.37, 1580.24, 0.123412814462
6.8943e+13, 9.4166e+14, 0.576143, 1680.89, 296.462, 0.222156890035
6.0734e+13, 4.6818e+14, 0.458727, 1304.09, 606.894, 0.193548557644
1.7757e+14, 8.4703e+13, 0.624846, 1018.98, 97.1314, 0.0584267826571
7.26587e+13, 2.9824e+14, 0.192228, -181.876, 303.666, 0.120195949809
7.2391e+14, 2.1215e+14, 0.335383, 318.126, 2632.51, 0.332960609325
2.3988e+14, 9.2677e+13, 0.345048, 751.136, 1113.49, 0.286048524857
1.0476e+15, 1.8801e+14, 0.674172, 2041.63, 260.795, 0.142008442978
3.3688e+14, 9.6676e+13, 0.134146, 1501.5, 714.173, 0.0576194750558
5.5474e+14, 1.0496e+14, 0.727058, 1391.17, 321.714, 0.0885935929814
9.9947e+14, 9.1971e+13, 0.958044, -305.967, 294.22, 0.333774522943
2.0662e+14, 1.4231e+14, 0.50271, 879.164, 685.305, 0.307381225183
6.2263e+13, 3.652e+14, 0.41459, 1565.83, 318.157, 0.132594563516
3.4363e+14, 1.4991e+14, 0.238638, 1246.65, 207.788, 0.0392342338304
1.226e+14, 2.3454e+14, 0.207263, 1302.75, 504.68, 0.0748709945108
4.4443e+14, 6.2098e+13, 0.869446, 524.089, 553.169, 0.332364211236
1.0433e+15, 1.3448e+14, 0.123859, -1757.23, 139.702, 0.0745561850439
5.7667e+14, 1.7517e+14, 0.303, 1924.17, 173.886, 0.0272707856312
8.355e+13, 2.0565e+14, 0.347852, 1024.51, 1419.19, 0.282039827647
3.9644e+14, 6.8637e+13, 0.156178, -1122.4, 332.268, 0.146430837308
2.1233e+14, 5.4804e+14, 0.490564, 1392.13, 309.55, 0.106479824888
7.8963e+13, 2.148e+14, 0.165291, 1498.43, 955.424, 0.0888649549266
1.8622e+14, 7.4e+13, 0.716545, 347.354, 875.58, 0.498484233865
2.6458e+14, 6.2427e+13, 0.254892, 1039.21, 873.2, 0.163973537542
3.6299e+14, 6.6661e+13, 0.232538, 1613.45, 637.055, 0.0853995219392
3.7482e+14, 8.1621e+13, 0.607705, 1384.1, 202.851, 0.0155302056972
1.7239e+14, 6.1392e+13, 0.712966, 797.851, 873.134, 0.387026985213
8.0775e+13, 2.4682e+14, 0.205457, 1482.69, 235.623, 0.0322457493587
8.5056e+13, 2.0775e+14, 0.0520323, 72.4183, 1327.52, 0.05195505159
8.3527e+13, 3.4229e+14, 0.607665, 838.547, 791.264, 0.283267179331
7.6141e+13, 1.8183e+14, 0.334385, 948.281, 761.727, 0.216500963767
2.041e+14, 4.4379e+14, 0.314044, 1196.21, 463.266, 0.113414225364
5.6961e+14, 8.27507e+13, 0.661055, -424.348, 178.338, 0.00591358611452
4.3784e+14, 1.8291e+14, 0.532937, -940.08, 706.688, 0.285074915128
9.9216e+13, 3.0216e+14, 0.382466, 1016.7, 495.598, 0.146541730151
6.0614e+14, 7.6823e+13, 0.691272, 1134.6, 207.28, 0.146714679618
6.0193e+13, 3.8633e+14, 0.920101, -678.728, 341.169, 0.426822487618
1.3812e+14, 8.1845e+14, 0.281782, -1305.5, 122.346, 0.0615319464839
8.32523e+13, 7.5353e+14, 0.40371, 104.919, 201.958, 0.229594951177
8.6338e+14, 9.1501e+13, 0.183349, 545.892, 2288.1, 0.178343598866
1.1486e+14, 4.8265e+14, 0.398413, 1787.18, 652.163, 0.136576390052
5.5599e+14, 1.0218e+14, 0.499821, 1096.1, 145.641, 0.152699988011
2.9403e+14, 8.4985e+13, 0.30962, 1358.61, 219.73, 0.0494329620339
5.1156e+14, 7.0801e+13, 0.491309, 1373.35, 111.257, 0.0201059642556
2.3411e+14, 6.6087e+14, 0.685432, 989.256, 1392.15, 0.409059261186
4.1846e+14, 1.3328e+14, 0.314931, 1525.3, 621.199, 0.118786483991
6.0652e+14, 9.2536e+13, 0.777949, 1295.71, 1238.7, 0.347328006247
8.0916e+13, 3.103e+14, 0.576052, 1053.31, 183.097, 0.135964656578
