1.3671e+14, 2.2487e+14, 2.78621, -1383.14, 388.063, 0, 0, 0, 0, 0, 0, 3.40008, -817.486, 534.882, 0, 0, 0
1.7268e+14, 7.9834e+13, 3.93971, -777.788, 537.154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.5099e+14, 8.348e+13, 3.35683, -575.904, 80.5311, 0, 0, 0, 0, 0, 0, 3.82113, -711.451, 28.454, 0, 0, 0
8.3927e+13, 6.2009e+14, 0.961942, 2054.09, 1009.35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.3274e+13, 6.2945e+13, 2.73418, 22.6852, 297.138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.4333e+13, 1.3219e+14, 4.82837, -633.994, 242.301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.7004e+14, 7.0519e+13, 0.398827, 1363.32, 97.2949, 0, 0, 0, 0, 0, 0, 0.9062, -1531.51, 70.8192, 0, 0, 0
8.5456e+13, 6.3321e+13, 4.64329, -516.401, 323.567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.0166e+13, 1.4769e+14, 4.78798, 96.5702, 821.61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.5082e+13, 6.4968e+13, 3.25135, -482.021, 516.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.0787e+14, 8.9831e+13, 4.6409, -261.653, 288.976, 0, 0, 0, 0, 0, 0, 4.82381, -307.345, 204.921, 0, 0, 0
1.1392e+14, 6.5462e+13, 1.66366, -796.228, 418.415, 0, 0, 0, 0, 0, 0, 2.18437, -555.322, 266.295, 0, 0, 0
7.2024e+13, 8.37375e+13, 2.28598, -957.692, 831.494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.1487e+13, 1.3678e+14, 2.81819, -507.093, 30.0759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.6544e+13, 6.0052e+13, 1.77633, -1060.47, 458.497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.6638e+13, 1.2817e+14, 3.51917, -488.926, 221.441, 0, 0, 0, 0, 0, 0, 3.59068, 23.6629, 127.721, 0, 0, 0
6.2851e+13, 6.9719e+13, 2.04321, -448.645, 320.302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8.5385e+13, 9.1924e+13, 4.18071, -779.636, 198.759, 0, 0, 0, 0, 0, 0, 4.77829, -703.455, 160.484, 0, 0, 0
6.8073e+13, 1.2403e+14, 4.74866, -895.243, 84.8536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5.0831e+14, 8.7408e+13, 2.44342, -1302.95, 147.608, 0, 0, 0, 0, 0, 0, 3.0554, -1066.18, 106.95, 0, 0, 0
6.0781e+13, 2.531e+14, 0.62436, -1861.23, 894.541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9.4982e+13, 3.8811e+14, 1.55711, -1701.54, 866.781, 0, 0, 0, 0, 0, 0, 2.53891, -1293.23, 463.228, 0, 0, 0
9.8487e+13, 2.7925e+14, 1.2947, -1386.66, 613.69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.7885e+13, 1.7359e+14, 4.66281, -414.808, 393.662, 0, 0, 0, 0, 0, 0, 4.95832, -439.32, 224.128, 0, 0, 0
2.0876e+14, 6.518e+13, 3.8929, -118.866, 315.561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.9608e+14, 6.6544e+13, 4.63733, -1013.69, 311.561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8.7784e+13, 6.2945e+13, 3.86248, -521.415, 745.731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8.3409e+13, 7.9034e+13, 4.15322, -729.627, 520.007, 0, 0, 0, 0, 0, 0, 4.65463, -905.79, 336.509, 0, 0, 0
1.8133e+14, 7.7834e+13, 1.68093, -562.527, 738.987, 0, 0, 0, 0, 0, 0, 2.05447, -720.46, 669.01, 0, 0, 0
1.2944e+14, 8.3127e+13, 2.34665, -903.786, 445.887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.5176e+13, 7.3765e+13, 4.02762, -454.419, 149.225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.1008e+14, 1.4141e+14, 1.41512, -637.544, 661.629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.7881e+13, 7.9857e+13, 4.25904, 123.698, 568.288, 0, 0, 0, 0, 0, 0, 4.07607, 40.2968, 462.243, 0, 0, 0
1.2692e+14, 7.1342e+13, 4.27884, -1113.49, 611.521, 0, 0, 0, 0, 0, 0, 4.92497, -733.67, 331.82, 0, 0, 0
9.1195e+13, 1.0312e+14, 3.03051, -291.179, 519.656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9.8675e+13, 6.4709e+13, 4.69213, -398.977, 459.397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.7623e+14, 6.9813e+13, 0.591564, -1469.11, 996.271, 0, 0, 0, 0, 0, 0, 1.47908, -982.449, 465.418, 0, 0, 0
7.0801e+13, 8.9337e+13, 2.83629, -520.227, 188.141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.4074e+13, 6.8496e+13, 3.73938, -183.766, 437.479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.1923e+14, 7.6423e+13, 1.64801, -799.722, 302.14, 0, 0, 0, 0, 0, 0, 2.02501, -634.444, 378.327, 0, 0, 0
6.9131e+13, 6.2145e+13, 3.19147, -555.836, 173.786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.1032e+14, 8.6396e+13, 4.66725, -399.011, 418.356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.652e+13, 9.7193e+13, 3.5566, 1.657, 397.413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.5788e+13, 2.3233e+14, 4.2953, -1030.66, 156.132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.4874e+13, 1.4577e+14, 1.28642, -1051.12, 103.287, 0, 0, 0, 0, 0, 0, 2.10733, -830.438, 219.147, 0, 0, 0
1.4537e+14, 1.0246e+14, 3.45668, -852.123, 270.932, 0, 0, 0, 0, 0, 0, 3.96536, -438.422, 185.214, 0, 0, 0
1.7656e+14, 1.7547e+14, 3.94693, -1047.25, 113.703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.15e+14, 1.7599e+14, 3.05645, -858.257, 580.426, 0, 0, 0, 0, 0, 0, 3.47016, -860.881, 648.377, 0, 0, 0
6.605e+13, 8.1198e+13, 2.82184, -1058.71, 397.285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.3765e+13, 1.3629e+14, 2.80436, -894.146, 24.1795, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9.3735e+13, 9.5735e+13, 1.81807, -973.702, 262.549, 0, 0, 0, 3.72481, -205.496, 84.5536, 2.36543, -862.248, 300.086, 0, 0, 0
1.7028e+14, 6.6191e+13, 3.1761, -801.868, 532.946, 0, 0, 0, 0, 0, 0, 3.70452, -930.775, 522.232, 0, 0, 0
9.5829e+13, 9.3524e+13, 4.15117, -908.271, 70.0949, 0, 0, 0, 0, 0, 0, 4.57479, -311.872, 136.36, 0, 0, 0
7.9175e+13, 3.8212e+14, 0.738182, 1144.09, 699.767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.1816e+13, 7.0025e+13, 3.10105, -331.683, 411.555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8.4185e+13, 1.5814e+14, 4.87839, -1140.26, 293.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8.4985e+13, 9.5358e+13, 4.36056, -719.659, 46.9304, 0, 0, 0, 0, 0, 0, 4.65022, -399.543, 57.8854, 0, 0, 0
6.0522e+13, 1.0263e+14, 1.64682, -608.362, 321.821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.4188e+13, 9.5782e+13, 4.48224, -393.624, 362.209, 0, 0, 0, 0, 0, 0, 4.67867, -569.53, 347.725, 0, 0, 0
1.1204e+14, 6.0946e+13, 4.24702, -469.696, 380.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.2587e+14, 1.6388e+14, 3.18226, -1114.04, 248.748, 0, 0, 0, 0, 0, 0, 3.83842, -837.391, 382.641, 0, 0, 0
9.4841e+13, 2.1511e+14, 4.51239, -614.655, 488.724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.071e+14, 1.4033e+14, 4.1617, -406.531, 900.235, 0, 0, 0, 0, 0, 0, 4.10188, -691.302, 668.931, 0, 0, 0
6.9178e+13, 1.4821e+14, 2.32551, -989.403, 244.491, 0, 0, 0, 0, 0, 0, 3.10889, -892.591, 29.5652, 0, 0, 0
8.8655e+13, 8.4773e+13, 3.12356, -891.409, 177.02, 0, 0, 0, 0, 0, 0, 3.67368, -815.743, 57.5105, 0, 0, 0
8.6585e+13, 7.7058e+13, 3.95256, -301.901, 83.4217, 0, 0, 0, 0, 0, 0, 4.26479, -641.228, 436.896, 0, 0, 0
7.8023e+13, 3.791e+14, 2.7078, -1106.38, 117.212, 0, 0, 0, 0, 0, 0, 3.47573, -1022.83, 28.6084, 0, 0, 0
1.0321e+14, 1.0858e+14, 3.46987, -373.428, 800.878, 0, 0, 0, 4.73761, -826.626, 260.654, 3.79678, -414.355, 489.641, 0, 0, 0
9.5241e+13, 8.7878e+13, 2.44361, -724.576, 227.047, 0, 0, 0, 0, 0, 0, 2.89709, -692.032, 259.823, 0, 0, 0
6.3862e+13, 7.1154e+13, 1.59789, -943.704, 357.33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.7555e+13, 1.7228e+14, 0.356161, -1319.85, 778.301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.1766e+13, 1.1255e+14, 3.45446, -853.255, 125.71, 0, 0, 0, 0, 0, 0, 4.06389, -789.79, 455.396, 0, 0, 0
1.0773e+14, 6.5085e+13, 1.83932, -884.994, 159.023, 0, 0, 0, 0, 0, 0, 2.3186, -508.295, 311.091, 0, 0, 0
6.6967e+13, 8.8725e+13, 2.21617, -735.827, 234.195, 0, 0, 0, 0, 0, 0, 2.55354, -382.863, 84.4578, 0, 0, 0
8.0398e+13, 1.4929e+14, 0.289312, -1387.66, 294.083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8.7902e+13, 6.6332e+13, 2.78698, -476.572, 49.7025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.6682e+13, 1.2977e+14, 1.3973, -1465.22, 629.442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.1886e+13, 6.4286e+13, 3.05751, -443.936, 365.101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.1883e+13, 7.6776e+13, 2.46591, -574.179, 307.334, 0, 0, 0, 0, 0, 0, 2.93528, -861.375, 384.389, 0, 0, 0
8.5808e+13, 1.7846e+14, 3.30049, -244.776, 201.17, 0, 0, 0, 0, 0, 0, 3.46262, -295.43, 105.983, 0, 0, 0
8.6867e+13, 2.1087e+14, 4.69466, -937.462, 380.321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.0818e+14, 6.5556e+13, 2.98111, -1141.57, 463.284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8.5785e+13, 4.5355e+14, 0.524304, 1224.77, 1253.56, 0, 0, 0, 2.90169, -723.523, 418.872, 0.883301, -1459.9, 1330.85, 0, 0, 0
1.0413e+14, 1.3532e+14, 2.22244, -1162.99, 355.029, 0, 0, 0, 0, 0, 0, 2.69243, -844.084, 256.419, 0, 0, 0
9.1077e+13, 8.3644e+13, 4.26455, -553.732, 482.771, 0, 0, 0, 0, 0, 0, 4.54416, -208.255, 361.33, 0, 0, 0
7.5365e+13, 6.6097e+13, 2.58469, 26.5256, 514.803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.3157e+13, 7.193e+13, 3.45531, -949.062, 805.719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.4709e+13, 1.2918e+14, 1.45479, -986.279, 665.704, 0, 0, 0, 0, 0, 0, 1.87846, -679.715, 509.318, 0, 0, 0
9.6581e+13, 7.8023e+13, 2.15904, -888.058, 244.72, 0, 0, 0, 0, 0, 0, 2.25026, -157.119, 212.832, 0, 0, 0
7.5647e+13, 1.1138e+14, 1.25898, -1176.71, 565.497, 0, 0, 0, 0, 0, 0, 2.20393, -1334.61, 514.385, 0, 0, 0
9.9898e+13, 6.7155e+13, 2.7358, -503.428, 100.455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.6305e+13, 1.3455e+14, 4.89915, -485.428, 131.233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.0618e+14, 1.1488e+14, 1.70364, -803.633, 627.503, 0, 0, 0, 3.638, -498.688, 530.682, 2.16247, -807.857, 541.127, 0, 0, 0
1.2544e+14, 6.3862e+13, 0.312447, -1304.88, 798.957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.8825e+13, 6.031e+13, 2.94894, -434.882, 153.819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.1105e+14, 9.9875e+13, 4.38638, -430.806, 650.499, 0, 0, 0, 0, 0, 0, 4.58809, -229.411, 652.379, 0, 0, 0
9.2418e+13, 8.8137e+13, 2.55745, -673.827, 291.212, 0, 0, 0, 0, 0, 0, 3.22119, -800.211, 394.424, 0, 0, 0
1.822e+14, 1.1133e+14, 2.78521, -474.67, 457.373, 0, 0, 0, 3.74195, -784.082, 983.129, 2.94021, -244.164, 553.674, 0, 0, 0
6.4968e+13, 1.8587e+14, 1.27773, -1349.93, 433.502, 0, 0, 0, 0, 0, 0, 2.34953, -1121.2, 382.87, 0, 0, 0
1.0432e+14, 2.3929e+14, 1.24417, -1434.33, 186.708, 0, 0, 0, 0, 0, 0, 2.23, -1516.09, 266.897, 0, 0, 0
8.8537e+13, 1.4268e+14, 4.16405, -496.686, 497.993, 0, 0, 0, 0, 0, 0, 4.41336, -590.817, 558.712, 0, 0, 0
6.1886e+13, 1.325e+14, 2.39145, -683.361, 212.223, 0, 0, 0, 0, 0, 0, 2.73949, -672.143, 124.483, 0, 0, 0
1.1698e+14, 1.1695e+14, 4.18575, -284.413, 404.705, 0, 0, 0, 0, 0, 0, 4.22415, -221.343, 373.291, 0, 0, 0
7.7905e+13, 6.6403e+13, 2.06118, -1326.0, 299.985, 0, 0, 0, 0, 0, 0, 2.93661, -581.553, 615.859, 0, 0, 0
2.3183e+14, 9.8204e+13, 3.42139, -749.545, 101.237, 0, 0, 0, 0, 0, 0, 4.06593, -818.258, 353.928, 0, 0, 0
1.4341e+14, 6.3745e+13, 4.42657, -243.896, 805.088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.587e+14, 2.3294e+14, 4.25812, -949.624, 345.261, 0, 0, 0, 0, 0, 0, 4.55967, -643.555, 127.002, 0, 0, 0
1.3313e+14, 7.0872e+13, 4.30156, -368.167, 392.707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.3063e+13, 6.8849e+13, 3.74431, -838.961, 98.0751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.3295e+13, 1.0754e+14, 1.3772, -1003.42, 590.068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9.4747e+13, 9.4582e+13, 2.8565, -957.003, 1201.78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.5932e+13, 1.3243e+14, 3.80119, -614.997, 403.239, 0, 0, 0, 0, 0, 0, 4.29994, -669.018, 298.569, 0, 0, 0
1.4701e+14, 7.9222e+13, 3.79537, -1223.83, 645.575, 0, 0, 0, 0, 0, 0, 4.55001, -1148.99, 616.812, 0, 0, 0
6.7155e+13, 1.07e+14, 4.0021, -485.798, 199.555, 0, 0, 0, 0, 0, 0, 4.40098, -907.521, 496.165, 0, 0, 0
1.3118e+14, 3.4907e+14, 4.20216, -847.99, 297.638, 0, 0, 0, 0, 0, 0, 4.78139, -714.511, 651.367, 0, 0, 0
6.3298e+13, 7.5176e+13, 3.83925, -343.174, 483.414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.7508e+13, 7.4047e+13, 2.85823, -137.01, 118.071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.206e+14, 1.5993e+14, 2.73021, -1753.32, 497.002, 0, 0, 0, 0, 0, 0, 4.026, -1741.32, 608.754, 0, 0, 0
6.0475e+13, 1.8138e+14, 3.43475, -856.748, 143.885, 0, 0, 0, 0, 0, 0, 4.1788, -850.577, 141.179, 0, 0, 0
1.7658e+14, 1.7308e+14, 4.0267, -764.732, 376.687, 0, 0, 0, 0, 0, 0, 4.45029, -692.619, 129.484, 0, 0, 0
9.7099e+13, 9.7264e+13, 2.8704, -674.138, 61.1672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.3839e+13, 8.9454e+13, 3.38863, -690.782, 369.149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8.8043e+13, 7.8846e+13, 3.006, -892.086, 360.853, 0, 0, 0, 0, 0, 0, 3.5583, -748.606, 254.97, 0, 0, 0
1.6136e+14, 6.7414e+13, 0.439119, -1767.35, 426.983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.1487e+13, 1.2627e+14, 3.22314, -890.779, 125.633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8.0869e+13, 2.7243e+14, 0.290995, -1383.02, 1803.62, 0, 0, 0, 0, 0, 0, 1.33475, -1007.09, 232.669, 0, 0, 0
3.039e+14, 1.3151e+14, 1.27494, -1479.23, 1135.51, 0, 0, 0, 0, 0, 0, 2.25819, -1420.59, 853.559, 0, 0, 0
7.0166e+13, 2.5145e+14, 2.53184, -541.263, 1033.88, 0, 0, 0, 0, 0, 0, 2.79548, -554.088, 1154.75, 0, 0, 0
4.1265e+14, 2.9052e+14, 4.92142, -1096.11, 559.224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.525e+13, 6.7344e+13, 4.99686, -532.411, 445.23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
