7.4283e+13, 6.5791e+13, 2.71555, -1320.48, 366.03, , 0, 0, 0, 0, 0, 0
6.7414e+13, 6.3086e+13, 4.02104, -813.888, 249.873, , 0, 0, 0, 0, 0, 0
6.3862e+13, 7.1789e+13, 2.49346, -918.426, 409.084, , 0, 0, 0, 0, 0, 0
7.941e+13, 1.2573e+14, 1.26926, -1110.91, 331.055, , 0, 0, 0, 0, 0, 0
1.5355e+14, 1.006e+14, 4.26839, -444.085, 618.179, , 0, 0, 0, 0, 0, 0
7.2683e+13, 1.8397e+14, 0.726211, -1424.93, 1111.87, , 0, 0, 0, 0, 0, 0
1.9902e+14, 7.3812e+13, 1.01163, -1447.13, 246.807, , 0, 0, 0, 0, 0, 0
6.5015e+13, 7.0801e+13, 4.1181, -914.43, 255.464, , 0, 0, 0, 0, 0, 0
1.4541e+14, 6.7767e+13, 0.892673, -1190.9, 232.724, , 0, 0, 0, 0, 0, 0
1.3215e+14, 6.2898e+13, 4.07261, -781.607, 127.738, , 0, 0, 0, 0, 0, 0
9.5335e+13, 1.0693e+14, 3.9923, 156.208, 357.703, , 0, 0, 0, 0, 0, 0
6.0569e+13, 7.1037e+13, 4.5774, 18.5475, 130.837, , 0, 0, 0, 0, 0, 0
8.9313e+13, 1.5555e+14, 4.05739, -637.76, 839.137, , 0, 0, 0, 0, 0, 0
7.1201e+13, 8.602e+13, 2.92922, -904.242, 288.289, , 0, 0, 0, 0, 0, 0
1.1618e+14, 2.1097e+14, 3.40008, -817.486, 534.882, , 0, 0, 0, 0, 0, 0
1.563e+14, 7.3836e+13, 3.82113, -711.451, 28.454, , 0, 0, 0, 0, 0, 0
5.4602e+14, 7.3459e+13, 0.246424, 1277.27, 2655.82, , 0, 0, 0, 3.13119, -933.349, 173.334
6.4686e+13, 1.3509e+14, 0.9062, -1531.51, 70.8192, , 0, 0, 0, 0, 0, 0
9.2677e+13, 8.3386e+13, 4.82381, -307.345, 204.921, , 0, 0, 0, 0, 0, 0
1.1053e+14, 5.694e+14, 0.647982, -2213.49, 1179.31, , 0, 0, 0, 3.89246, -995.425, 139.868
8.8372e+13, 6.3721e+13, 2.18437, -555.322, 266.295, , 0, 0, 0, 0, 0, 0
1.1679e+14, 6.979e+13, 4.36098, -690.026, 420.95, , 0, 0, 0, 0, 0, 0
9.8769e+13, 2.6768e+14, 2.53891, -1293.23, 463.228, , 0, 0, 0, 0, 0, 0
1.2086e+14, 6.3533e+13, 1.04567, -1089.8, 142.593, , 0, 0, 0, 0, 0, 0
4.6959e+14, 7.1342e+13, 3.0554, -1066.18, 106.95, , 0, 0, 0, 0, 0, 0
7.4635e+13, 7.7505e+13, 4.77829, -703.455, 160.484, , 0, 0, 0, 0, 0, 0
6.2427e+13, 1.2664e+14, 3.59068, 23.6629, 127.721, , 0, 0, 0, 0, 0, 0
6.4356e+13, 1.5e+14, 4.95832, -439.32, 224.128, , 0, 0, 0, 0, 0, 0
6.2992e+13, 6.5838e+13, 4.07607, 40.2968, 462.243, , 0, 0, 0, 0, 0, 0
1.0531e+14, 6.4027e+13, 4.92497, -733.67, 331.82, , 0, 0, 0, 0, 0, 0
1.6058e+14, 6.986e+13, 2.05447, -720.46, 669.01, , 0, 0, 0, 0, 0, 0
7.0684e+13, 7.3201e+13, 4.65463, -905.79, 336.509, , 0, 0, 0, 0, 0, 0
1.8279e+14, 7.0872e+13, 0.866834, -1393.71, 413.671, , 0, 0, 0, 3.07775, -1151.99, 322.366
9.8769e+13, 8.8866e+13, 4.04448, -762.682, 210.241, , 0, 0, 0, 0, 0, 0
1.0089e+14, 6.0122e+13, 1.47908, -982.449, 465.418, , 0, 0, 0, 0, 0, 0
6.892e+13, 7.3624e+13, 4.71394, -1074.24, 238.907, , 0, 0, 0, 0, 0, 0
1.1201e+14, 7.2119e+13, 2.02501, -634.444, 378.327, , 0, 0, 0, 0, 0, 0
3.7454e+14, 1.0893e+14, 0.611202, 1655.03, 164.187, , 0, 0, 0, 0, 0, 0
7.0166e+13, 8.4115e+13, 2.10733, -830.438, 219.147, , 0, 0, 0, 0, 0, 0
1.5021e+14, 8.2939e+13, 3.96536, -438.422, 185.214, , 0, 0, 0, 0, 0, 0
1.2046e+14, 1.193e+14, 3.47016, -860.881, 648.377, , 0, 0, 0, 0, 0, 0
9.1712e+13, 8.348e+13, 2.36543, -862.248, 300.086, , 0, 0, 0, 3.72481, -205.496, 84.5536
8.1057e+13, 7.7905e+13, 4.57479, -311.872, 136.36, , 0, 0, 0, 0, 0, 0
8.348e+13, 6.2921e+13, 3.70452, -930.775, 522.232, , 0, 0, 0, 0, 0, 0
8.5103e+13, 9.2888e+13, 4.65022, -399.543, 57.8854, , 0, 0, 0, 0, 0, 0
6.9955e+13, 7.9222e+13, 4.67867, -569.53, 347.725, , 0, 0, 0, 0, 0, 0
1.0773e+14, 1.4341e+14, 3.83842, -837.391, 382.641, , 0, 0, 0, 0, 0, 0
6.1745e+13, 1.2584e+14, 4.10188, -691.302, 668.931, , 0, 0, 0, 0, 0, 0
6.6238e+13, 1.4652e+14, 3.10889, -892.591, 29.5652, , 0, 0, 0, 0, 0, 0
1.0486e+14, 1.2558e+14, 3.66139, -193.306, 402.975, , 0, 0, 0, 4.53655, -638.299, 270.69
7.8564e+13, 7.1389e+13, 4.26479, -641.228, 436.896, , 0, 0, 0, 0, 0, 0
7.4494e+13, 7.6423e+13, 3.67368, -815.743, 57.5105, , 0, 0, 0, 0, 0, 0
7.8117e+13, 3.6323e+14, 3.47573, -1022.83, 28.6084, , 0, 0, 0, 0, 0, 0
8.9831e+13, 8.3997e+13, 3.79678, -414.355, 489.641, , 0, 0, 0, 4.73761, -826.626, 260.654
9.5782e+13, 8.1457e+13, 2.89709, -692.032, 259.823, , 0, 0, 0, 0, 0, 0
6.9602e+13, 9.771e+13, 4.06389, -789.79, 455.396, , 0, 0, 0, 0, 0, 0
8.3715e+13, 6.9108e+13, 2.3186, -508.295, 311.091, , 0, 0, 0, 0, 0, 0
6.7414e+13, 7.8234e+13, 2.55354, -382.863, 84.4578, , 0, 0, 0, 0, 0, 0
1.018e+14, 1.4857e+14, 3.20902, -690.355, 488.009, , 0, 0, 0, 0, 0, 0
6.3862e+13, 7.3389e+13, 2.93528, -861.375, 384.389, , 0, 0, 0, 0, 0, 0
8.7314e+13, 1.6552e+14, 3.46262, -295.43, 105.983, , 0, 0, 0, 0, 0, 0
9.3006e+13, 1.2798e+14, 2.69243, -844.084, 256.419, , 0, 0, 0, 0, 0, 0
8.6138e+13, 8.2703e+13, 4.54416, -208.255, 361.33, , 0, 0, 0, 0, 0, 0
4.0187e+14, 8.0963e+13, 0.883301, -1459.9, 1330.85, , 0, 0, 0, 2.90169, -723.523, 418.872
6.4803e+13, 8.896e+13, 1.87846, -679.715, 509.318, , 0, 0, 0, 0, 0, 0
9.5946e+13, 7.353e+13, 2.25026, -157.119, 212.832, , 0, 0, 0, 0, 0, 0
6.5391e+13, 7.5976e+13, 2.20393, -1334.61, 514.385, , 0, 0, 0, 0, 0, 0
9.4018e+13, 9.7428e+13, 2.16247, -807.857, 541.127, , 0, 0, 0, 3.638, -498.688, 530.682
1.6969e+14, 1.0347e+14, 2.94021, -244.164, 553.674, , 0, 0, 0, 3.74195, -784.082, 983.129
7.6329e+13, 9.8793e+13, 4.58809, -229.411, 652.379, , 0, 0, 0, 0, 0, 0
7.9269e+13, 6.8167e+13, 3.22119, -800.211, 394.424, , 0, 0, 0, 0, 0, 0
6.278e+13, 1.2892e+14, 2.34953, -1121.2, 382.87, , 0, 0, 0, 0, 0, 0
1.0434e+14, 6.7155e+13, 4.9831, -225.74, 372.815, , 0, 0, 0, 0, 0, 0
1.0641e+14, 1.2281e+14, 2.23, -1516.09, 266.897, , 0, 0, 0, 0, 0, 0
8.2068e+13, 1.2363e+14, 4.41336, -590.817, 558.712, , 0, 0, 0, 0, 0, 0
6.2616e+13, 1.1916e+14, 2.73949, -672.143, 124.483, , 0, 0, 0, 0, 0, 0
8.8537e+13, 7.6282e+13, 2.35779, -478.881, 80.6505, , 0, 0, 0, 0, 0, 0
1.0122e+14, 1.2086e+14, 4.22415, -221.343, 373.291, , 0, 0, 0, 0, 0, 0
8.2915e+13, 6.0381e+13, 2.13186, -498.587, 525.604, , 0, 0, 0, 0, 0, 0
2.006e+14, 9.4417e+13, 4.06593, -818.258, 353.928, , 0, 0, 0, 0, 0, 0
6.2804e+13, 6.1534e+13, 2.93661, -581.553, 615.859, , 0, 0, 0, 0, 0, 0
6.3768e+13, 7.6188e+13, 2.45765, -896.755, 193.521, , 0, 0, 0, 0, 0, 0
1.44e+14, 2.0852e+14, 4.55967, -643.555, 127.002, , 0, 0, 0, 0, 0, 0
1.0082e+14, 1.0726e+14, 3.75667, -542.074, 217.98, , 0, 0, 0, 0, 0, 0
6.311e+13, 1.0034e+14, 4.29994, -669.018, 298.569, , 0, 0, 0, 0, 0, 0
1.345e+14, 6.2827e+13, 4.55001, -1148.99, 616.812, , 0, 0, 0, 0, 0, 0
1.1253e+14, 6.2874e+13, 3.03285, -904.302, 593.969, , 0, 0, 0, 0, 0, 0
6.0358e+13, 8.6632e+13, 4.40098, -907.521, 496.165, , 0, 0, 0, 0, 0, 0
1.0975e+14, 2.8885e+14, 4.78139, -714.511, 651.367, , 0, 0, 0, 0, 0, 0
8.061e+13, 1.5826e+14, 3.74687, -598.895, 181.187, , 0, 0, 0, 0, 0, 0
6.5391e+13, 1.555e+14, 4.1788, -850.577, 141.179, , 0, 0, 0, 0, 0, 0
1.54e+14, 1.5489e+14, 4.45029, -692.619, 129.484, , 0, 0, 0, 0, 0, 0
3.4248e+14, 1.3937e+14, 4.026, -1741.32, 608.754, , 0, 0, 0, 0, 0, 0
6.5062e+13, 1.5682e+14, 4.37669, -612.227, 452.362, , 0, 0, 0, 0, 0, 0
1.8065e+14, 7.9904e+13, 0.556835, -2073.88, 441.593, , 0, 0, 0, 0, 0, 0
8.4279e+13, 7.6188e+13, 3.5583, -748.606, 254.97, , 0, 0, 0, 0, 0, 0
8.0257e+13, 2.1123e+14, 1.33475, -1007.09, 232.669, , 0, 0, 0, 0, 0, 0
1.5348e+14, 1.3838e+14, 2.25819, -1420.59, 853.559, , 0, 0, 0, 0, 0, 0
6.3368e+13, 2.3108e+14, 2.79548, -554.088, 1154.75, , 0, 0, 0, 0, 0, 0
2.0476e+14, 8.0728e+13, 0.381587, -1485.99, 1637.11, , 0, 0, 0, 0, 0, 0
1.6992e+14, 1.5699e+14, 4.92168, -180.649, 182.606, , 0, 0, 0, 0, 0, 0
2.0349e+14, 1.1363e+14, 3.58219, -153.27, 568.181, , 0, 0, 0, 0, 0, 0
7.5717e+13, 7.3718e+13, 2.1632, -912.401, 155.526, , 0, 0, 0, 0, 0, 0
6.0122e+13, 7.3953e+13, 2.89077, -893.915, 479.825, , 0, 0, 0, 0, 0, 0
8.4912e+14, 1.9363e+14, 1.82293, -2209.73, 1052.79, , 0, 0, 0, 0, 0, 0
6.4497e+13, 1.356e+14, 3.43243, -1102.87, 197.28, , 0, 0, 0, 0, 0, 0
1.0025e+14, 7.0637e+13, 3.97664, -683.503, 329.56, , 0, 0, 0, 0, 0, 0
7.6799e+13, 6.692e+13, 3.47036, -236.373, 475.645, , 0, 0, 0, 0, 0, 0
8.7055e+13, 1.7731e+14, 1.00459, -1152.99, 865.984, , 0, 0, 0, 0, 0, 0
7.9434e+13, 1.5398e+14, 1.91201, -1053.3, 438.501, , 0, 0, 0, 0, 0, 0
1.0797e+14, 6.9014e+13, 3.66125, -1095.9, 419.002, , 0, 0, 0, 0, 0, 0
1.9991e+14, 6.6991e+13, 1.42859, -1159.98, 1060.59, , 0, 0, 0, 0, 0, 0
2.1897e+14, 1.1796e+14, 4.52148, -1096.98, 39.8842, , 0, 0, 0, 0, 0, 0
1.6357e+14, 1.4228e+14, 3.42314, -762.628, 338.642, , 0, 0, 0, 0, 0, 0
6.7955e+13, 6.1157e+13, 4.46163, -1005.33, 243.341, , 0, 0, 0, 0, 0, 0
7.0566e+13, 7.6964e+13, 2.85924, -889.266, 127.51, , 0, 0, 0, 0, 0, 0
9.677e+13, 6.5438e+13, 4.36772, -567.759, 483.724, , 0, 0, 0, 0, 0, 0
6.8402e+13, 6.8214e+13, 4.60345, -347.661, 183.883, , 0, 0, 0, 0, 0, 0
9.5805e+13, 7.5882e+13, 1.20899, -627.151, 692.832, , 0, 0, 0, 0, 0, 0
6.2357e+13, 6.7108e+13, 2.3126, -601.037, 190.516, , 0, 0, 0, 0, 0, 0
9.1548e+13, 6.9884e+13, 1.53045, -989.56, 271.556, , 0, 0, 0, 0, 0, 0
6.0616e+13, 6.9155e+13, 2.55159, -1109.5, 391.361, , 0, 0, 0, 0, 0, 0
7.3365e+13, 1.8521e+14, 2.80421, -1201.68, 641.094, , 0, 0, 0, 0, 0, 0
1.8192e+14, 8.8655e+13, 0.0677064, 449.883, 1221.21, , 0, 0, 0, 0, 0, 0
1.6096e+14, 8.1198e+13, 4.13221, -511.488, 563.007, , 0, 0, 0, 0, 0, 0
1.209e+14, 6.2474e+13, 3.86187, -347.881, 254.325, , 0, 0, 0, 0, 0, 0
9.3641e+13, 8.2068e+13, 3.4732, -758.915, 260.494, , 0, 0, 0, 0, 0, 0
2.4508e+14, 7.8117e+13, 4.80548, -162.225, 375.885, , 0, 0, 0, 0, 0, 0
8.9548e+13, 6.6803e+13, 2.73195, -684.158, 208.638, , 0, 0, 0, 0, 0, 0
6.0734e+13, 7.0613e+13, 3.23968, -476.113, 66.2692, , 0, 0, 0, 0, 0, 0
1.2843e+14, 1.6548e+14, 4.66858, -1560.87, 473.296, , 0, 0, 0, 0, 0, 0
6.5321e+13, 8.0539e+13, 2.96394, -230.981, 201.102, , 0, 0, 0, 0, 0, 0
7.3036e+13, 7.3906e+13, 2.42994, -644.563, 283.671, , 0, 0, 0, 0, 0, 0
1.1488e+14, 7.5294e+13, 3.79838, -509.094, 224.284, , 0, 0, 0, 0, 0, 0
7.6094e+13, 9.0748e+13, 1.69945, -613.559, 199.545, , 0, 0, 0, 0, 0, 0
1.0877e+14, 9.1736e+13, 3.41133, -521.993, 243.677, , 0, 0, 0, 4.38802, -672.472, 372.242
7.0237e+13, 9.0771e+13, 2.04573, -323.145, 540.235, , 0, 0, 0, 0, 0, 0
1.8808e+14, 6.1204e+13, 1.00891, -1677.87, 484.515, , 0, 0, 0, 0, 0, 0
8.4491e+13, 6.7838e+13, 3.47909, 0.18478, 512.566, , 0, 0, 0, 0, 0, 0
6.8237e+13, 1.7331e+14, 0.53893, -1676.82, 494.412, , 0, 0, 0, 0, 0, 0
8.5032e+13, 1.7745e+14, 4.74884, -673.951, 517.315, , 0, 0, 0, 0, 0, 0
6.2898e+13, 1.8095e+14, 1.63663, -1352.42, 867.072, , 0, 0, 0, 0, 0, 0
1.3062e+14, 1.1382e+14, 2.0408, -847.958, 395.396, , 0, 0, 0, 3.79912, -468.861, 465.017
1.1095e+14, 6.3016e+13, 4.54122, -276.53, 518.727, , 0, 0, 0, 0, 0, 0
8.4185e+13, 7.0848e+13, 1.73029, -825.65, 790.537, , 0, 0, 0, 0, 0, 0
1.1982e+14, 1.0312e+14, 4.56908, -458.811, 344.446, , 0, 0, 0, 0, 0, 0
7.7552e+13, 6.6073e+13, 4.10296, -437.213, 395.078, , 0, 0, 0, 0, 0, 0
1.0211e+14, 6.9766e+13, 2.96322, -1301.25, 531.916, , 0, 0, 0, 0, 0, 0
6.6332e+13, 8.7573e+13, 1.53297, -1145.4, 256.678, , 0, 0, 0, 0, 0, 0
7.6447e+13, 8.7667e+13, 1.99052, -506.834, 330.076, , 0, 0, 0, 0, 0, 0
8.2798e+13, 6.6356e+13, 3.29343, -467.126, 242.365, , 0, 0, 0, 0, 0, 0
1.0855e+14, 6.8778e+13, 2.52197, -947.504, 478.057, , 0, 0, 0, 0, 0, 0
1.1585e+14, 6.779e+13, 1.13953, -1414.43, 1109.57, , 0, 0, 0, 0, 0, 0
1.0416e+14, 3.8007e+14, 0.434012, -496.982, 2434.77, , 0, 0, 0, 3.22844, -1104.77, 430.544
7.019e+13, 1.7056e+14, 3.71114, -390.862, 312.422, , 0, 0, 0, 0, 0, 0
6.8731e+13, 8.5314e+13, 3.64159, -726.419, 269.644, , 0, 0, 0, 0, 0, 0
1.4762e+14, 1.3716e+14, 2.12021, -884.074, 26.5804, , 0, 0, 0, 0, 0, 0
1.4711e+14, 6.4168e+13, 1.46206, -982.775, 878.152, , 0, 0, 0, 0, 0, 0
6.1275e+13, 9.6981e+13, 2.19187, -897.405, 719.539, , 0, 0, 0, 0, 0, 0
6.3933e+13, 7.3906e+13, 4.98096, -616.144, 205.527, , 0, 0, 0, 0, 0, 0
7.4824e+13, 1.011e+14, 4.67604, -560.835, 1258.24, , 0, 0, 0, 0, 0, 0
1.1004e+14, 7.2989e+13, 2.69792, -399.613, 892.1, , 0, 0, 0, 0, 0, 0
8.8725e+13, 8.3668e+13, 3.22913, -711.609, 400.702, , 0, 0, 0, 0, 0, 0
1.2575e+14, 7.3318e+13, 2.09039, -847.859, 265.571, , 0, 0, 0, 4.05788, -905.261, 158.455
7.8281e+13, 2.0796e+14, 2.20916, -1224.35, 210.806, , 0, 0, 0, 0, 0, 0
6.2921e+13, 1.1479e+14, 0.541912, -1039.34, 509.616, , 0, 0, 0, 0, 0, 0
6.9719e+13, 7.0754e+13, 2.45717, -320.724, 217.033, , 0, 0, 0, 0, 0, 0
1.8178e+14, 8.3291e+13, 0.387742, 297.162, 1804.61, , 0, 0, 0, 0, 0, 0
6.144e+13, 8.228e+13, 2.3325, -896.885, 392.273, , 0, 0, 0, 0, 0, 0
9.5993e+13, 8.8278e+13, 1.62733, -916.745, 725.401, , 0, 0, 0, 0, 0, 0
1.4593e+14, 7.6705e+13, 4.07085, -169.383, 585.248, , 0, 0, 0, 0, 0, 0
8.7055e+13, 1.3685e+14, 1.9291, -817.972, 245.282, , 0, 0, 0, 0, 0, 0
9.9404e+13, 1.5875e+14, 0.833125, -1858.98, 251.423, , 0, 0, 0, 0, 0, 0
6.5579e+13, 7.2777e+13, 2.46694, -450.577, 459.323, , 0, 0, 0, 0, 0, 0
7.5435e+13, 7.1013e+13, 2.33681, -674.66, 207.443, , 0, 0, 0, 0, 0, 0
7.5717e+13, 1.0997e+14, 1.51975, -481.691, 736.608, , 0, 0, 0, 0, 0, 0
1.3659e+14, 8.5197e+13, 4.11166, -504.825, 214.132, , 0, 0, 0, 0, 0, 0
6.1392e+13, 1.1944e+14, 3.75363, -574.145, 255.756, , 0, 0, 0, 0, 0, 0
1.3902e+14, 7.7881e+13, 1.2438, -1070.2, 600.071, , 0, 0, 0, 0, 0, 0
6.6262e+13, 9.8745e+13, 2.73653, -339.521, 362.701, , 0, 0, 0, 0, 0, 0
7.974e+13, 6.7649e+13, 2.38775, -584.001, 331.985, , 0, 0, 0, 0, 0, 0
1.476e+14, 9.2771e+13, 4.31573, -1331.01, 418.277, , 0, 0, 0, 0, 0, 0
7.0025e+13, 6.6567e+13, 4.74911, -768.29, 155.1, , 0, 0, 0, 0, 0, 0
1.5358e+14, 9.971e+13, 4.63073, -381.099, 305.444, , 0, 0, 0, 0, 0, 0
7.2707e+13, 6.1816e+13, 4.67999, -286.268, 332.094, , 0, 0, 0, 0, 0, 0
6.9508e+13, 9.4888e+13, 2.21595, -1079.81, 809.111, , 0, 0, 0, 0, 0, 0
1.556e+14, 6.8002e+13, 3.40815, -704.447, 267.02, , 0, 0, 0, 0, 0, 0
7.6141e+13, 7.7105e+13, 3.31792, -655.324, 673.024, , 0, 0, 0, 0, 0, 0
6.1628e+13, 7.3059e+13, 1.36931, -1142.72, 276.604, , 0, 0, 0, 0, 0, 0
8.7314e+13, 6.9155e+13, 2.45528, -1072.14, 621.819, , 0, 0, 0, 0, 0, 0
1.7931e+14, 7.7787e+13, 3.35331, -1298.2, 434.266, , 0, 0, 0, 0, 0, 0
7.8469e+13, 6.1769e+13, 3.35786, -178.19, 624.449, , 0, 0, 0, 0, 0, 0
2.0902e+14, 1.6576e+14, 4.67999, -675.161, 408.994, , 0, 0, 0, 0, 0, 0
1.97e+14, 1.0719e+14, 0.317901, 278.519, 1595.66, , 0, 0, 0, 0, 0, 0
8.5597e+13, 3.1228e+14, 3.15973, -926.006, 407.437, , 0, 0, 0, 0, 0, 0
7.5553e+13, 1.5649e+14, 1.33743, -1349.92, 604.25, , 0, 0, 0, 0, 0, 0
6.0962e+14, 8.3221e+13, 2.72154, -1873.55, 740.237, , 0, 0, 0, 0, 0, 0
8.3621e+13, 1.4297e+14, 1.34352, -1282.34, 305.355, , 0, 0, 0, 2.81387, -524.509, 316.275
1.5421e+14, 2.0045e+14, 3.96055, -616.1, 352.335, , 0, 0, 0, 4.94007, -77.066, 205.713
7.0237e+13, 7.941e+13, 4.94157, -188.964, 6.18965, , 0, 0, 0, 0, 0, 0
8.9925e+13, 6.1463e+13, 4.75364, -73.9792, 547.781, , 0, 0, 0, 0, 0, 0
9.4323e+13, 6.0169e+13, 3.37833, -664.798, 453.301, , 0, 0, 0, 0, 0, 0
8.682e+13, 1.1601e+14, 2.61809, -835.632, 180.373, , 0, 0, 0, 0, 0, 0
1.0978e+14, 7.5694e+13, 3.14427, -951.906, 168.844, , 0, 0, 0, 0, 0, 0
6.1204e+13, 8.4162e+13, 4.31209, -291.187, 103.267, , 0, 0, 0, 0, 0, 0
1.1726e+14, 6.6873e+13, 4.46839, -198.084, 379.24, , 0, 0, 0, 0, 0, 0
1.7545e+14, 6.1322e+13, 3.59715, -716.832, 260.671, , 0, 0, 0, 0, 0, 0
1.3262e+14, 1.348e+14, 4.18563, -525.401, 601.909, , 0, 0, 0, 0, 0, 0
9.5123e+13, 6.7014e+13, 1.48928, -1140.08, 179.187, , 0, 0, 0, 0, 0, 0
9.0466e+13, 6.3345e+13, 3.37004, -719.243, 575.922, , 0, 0, 0, 0, 0, 0
1.1455e+14, 7.1131e+13, 4.80499, -591.609, 486.647, , 0, 0, 0, 0, 0, 0
1.5405e+14, 7.0613e+13, 2.0876, -1057.37, 637.64, , 0, 0, 0, 0, 0, 0
7.3036e+13, 9.5123e+13, 0.931777, -1286.82, 238.417, , 0, 0, 0, 0, 0, 0
8.0234e+13, 7.6705e+13, 2.89073, -77.4164, 1142.34, , 0, 0, 0, 0, 0, 0
1.6846e+14, 7.1218e+14, 1.81666, -2547.3, 1170.03, , 0, 0, 0, 0, 0, 0
1.5477e+14, 1.3977e+14, 1.27113, -1385.65, 185.19, , 0, 0, 0, 0, 0, 0
6.2192e+13, 7.1483e+13, 2.35587, -966.833, 274.687, , 0, 0, 0, 0, 0, 0
3.0191e+14, 1.8397e+14, 3.6309, -1068.97, 242.176, , 0, 0, 0, 0, 0, 0
8.6138e+13, 3.1811e+14, 0.258194, 1655.23, 170.97, , 0, 0, 0, 0, 0, 0
6.2192e+13, 2.0758e+14, 2.84455, -531.297, 435.123, , 0, 0, 0, 0, 0, 0
6.3392e+13, 8.2421e+13, 3.15967, -409.725, 610.153, , 0, 0, 0, 0, 0, 0
1.2246e+14, 9.9875e+13, 2.1549, -776.334, 551.275, , 0, 0, 0, 0, 0, 0
6.6614e+13, 1.4962e+14, 0.255797, 282.775, 1840.33, , 0, 0, 0, 0, 0, 0
6.1298e+13, 1.0039e+14, 0.824205, -973.17, 468.352, , 0, 0, 0, 0, 0, 0
6.2451e+13, 6.1416e+13, 3.97735, -513.413, 266.796, , 0, 0, 0, 0, 0, 0
7.6752e+13, 7.7999e+13, 3.36776, -1079.58, 275.378, , 0, 0, 0, 0, 0, 0
1.1234e+14, 6.0499e+13, 0.452395, 940.433, 665.214, , 0, 0, 0, 0, 0, 0
8.3197e+13, 8.2115e+13, 4.78833, -868.346, 254.894, , 0, 0, 0, 0, 0, 0
1.2156e+14, 2.097e+14, 0.976519, -1574.89, 1270.74, , 0, 0, 0, 0, 0, 0
8.6632e+13, 6.3651e+13, 3.75617, -703.415, 116.63, , 0, 0, 0, 0, 0, 0
9.9992e+13, 8.3197e+13, 4.98796, -673.954, 26.2722, , 0, 0, 0, 0, 0, 0
1.1382e+14, 7.5788e+13, 2.62068, -785.259, 172.498, , 0, 0, 0, 0, 0, 0
1.2784e+14, 1.9669e+14, 0.665114, -1714.26, 1180.55, , 0, 0, 0, 0, 0, 0
1.3469e+14, 8.2727e+13, 1.35028, -1363.42, 397.795, , 0, 0, 0, 0, 0, 0
1.2053e+14, 2.2198e+14, 2.65297, -1054.34, 104.308, , 0, 0, 0, 4.49037, -1302.58, 321.646
7.9951e+13, 7.5435e+13, 4.15181, -857.854, 427.95, , 0, 0, 0, 0, 0, 0
1.4236e+14, 8.1998e+13, 4.09928, 46.9697, 143.814, , 0, 0, 0, 0, 0, 0
6.3016e+13, 1.1171e+14, 3.01452, -863.199, 368.279, , 0, 0, 0, 0, 0, 0
6.6732e+13, 6.3321e+13, 4.8395, -324.283, 209.729, , 0, 0, 0, 0, 0, 0
7.5694e+13, 6.9061e+13, 3.5991, 439.341, 251.076, , 0, 0, 0, 0, 0, 0
6.4686e+13, 7.0025e+13, 2.98595, -899.935, 443.251, , 0, 0, 0, 0, 0, 0
1.9737e+14, 6.231e+13, 0.532444, 1126.35, 951.422, , 0, 0, 0, 0, 0, 0
6.7838e+13, 7.4424e+13, 1.50347, -828.157, 331.654, , 0, 0, 0, 0, 0, 0
7.0378e+13, 7.807e+13, 2.06613, -695.971, 388.68, , 0, 0, 0, 0, 0, 0
