9.0, 14417646357.0, 14417646360.0, 1.4085e+14, 4.5722e+14, 1058.68, 1567.55, 0.672774, 1520.41, 893.806, 78, 0.268503263481, -301.022009762, 2309.53803685
42.0, 14407665781.0, 14407665786.0, 1.0345e+14, 3.5695e+14, 955.188, 1443.38, 0.421059, 1474.49, 804.7, 78, 0.320266201776, -1392.08954778, 1703.74721164
107.0, 14405862049.0, 14405862054.0, 4.3951e+14, 7.4824e+13, 1547.04, 857.417, 0.504222, 281.952, 1034.56, 78, 0.410993995577, 146.932514465, 1453.48983976
129.0, 14414248517.0, 14414248521.0, 6.5626e+13, 4.7197e+14, 820.74, 1584.23, 0.413121, 1335.67, 969.262, 78, 0.288173717747, -1277.21911796, 1451.54085482
134.0, 14405765921.0, 14405765917.0, 1.0441e+14, 2.2275e+14, 958.148, 1233.45, 0.596547, 264.239, 1096.75, 78, 0.685513250346, -165.170332365, 1543.98655794
135.0, 14416605327.0, 14416605329.0, 6.9272e+13, 2.0053e+14, 835.665, 1190.97, 0.138246, -549.246, 1499.48, 78, 0.542552817706, -1155.95741379, 660.865995494
137.0, 14416316235.0, 14416316237.0, 6.231e+13, 3.7085e+14, 806.674, 1461.88, 1.07427, 354.036, 638.227, 76, 0.38477373572, 713.655748062, 1965.33185202
151.0, 14416179412.0, 14416179409.0, 1.234e+14, 7.0232e+14, 1013.01, 1808.66, 0.909477, 517.527, 623.44, 77, 0.423567214147, 1110.92039701, 1924.84153792
153.0, 14413270944.0, 14413270943.0, 1.0703e+14, 7.7091e+14, 966.068, 1865.72, 0.548459, -1001.09, 409.713, 69, 0.544638486429, 1927.6221851, 292.513870634
195.0, 14408057674.0, 14408057676.0, 3.7174e+14, 6.7743e+13, 1463.05, 829.472, 0.578332, 327.304, 1503.77, 78, 0.585488589897, -320.646073278, 1570.96840019
212.0, 14415417508.0, 14415417510.0, 8.929e+13, 2.0784e+14, 909.451, 1205.28, 0.278826, -1402.88, 812.5, 78, 0.699266391585, -1219.12069429, 337.102955138
240.0, 14411763242.0, 14411763243.0, 2.3623e+14, 8.148e+13, 1257.84, 882.125, 0.139922, 624.187, 1329.96, 78, 0.488275066842, -1508.5799647, 643.612948528
297.0, 14411908173.0, 14411908172.0, 2.136e+14, 9.2206e+13, 1216.32, 919.248, 0.0479648, 515.274, 1035.92, 78, 0.527751987206, -1408.62916677, 324.910767937
329.0, 14409522270.0, 14409522271.0, 1.7545e+14, 7.4847e+13, 1139.11, 857.506, 0.175001, 1151.83, 195.325, 78, 0.396849704674, -1333.83744265, 230.85780359
375.0, 14409521170.0, 14409521171.0, 7.4518e+13, 4.3716e+14, 856.247, 1544.28, 0.0640199, -1302.74, 57.8054, 69, 0.0779259398404, 1178.8214321, 1113.70137296
382.0, 14416224202.0, 14416224198.0, 9.1901e+13, 4.2979e+14, 918.231, 1535.56, 1.02233, -278.178, 396.5, 76, 0.619906991733, 362.079436743, 1537.94991192
400.0, 14411711761.0, 14411711764.0, 6.7838e+13, 4.9116e+14, 829.855, 1605.42, 0.693126, 1168.91, 666.665, 78, 0.260153889842, 935.424198914, 1608.1813948
403.0, 14415608589.0, 14415608588.0, 2.5912e+14, 8.5808e+13, 1297.21, 897.475, 0.30013, 1208.34, 1055.68, 78, 0.361664212357, -1334.68179739, 1116.8214566
