24188.0, 14442615329.0, 14442615326.0, 7.5659e+14, 1.3271e+14, 1854.09, 1037.88, 0.821533, 1066.88, 509.836, 77, 0.270571617137, -158.818358164, 2366.22620483
24192.0, 14435758974.0, 14435758971.0, 2.4745e+14, 9.2794e+13, 1277.45, 921.198, 0.25281, 1169.76, 529.594, 78, 0.376751907759, -1597.61388756, 696.176569111
24229.0, 14430595115.0, 14430595166.0, 7.7152e+13, 1.7425e+15, 866.221, 2448.51, 1.56338, 1383.61, 221.86, 76, 0.491734928595, -1292.45878021, 3198.23293274
24236.0, 14439949196.0, 14439949192.0, 6.986e+13, 1.9526e+14, 838.023, 1180.45, 0.0835225, 711.526, 769.399, 78, 0.404969134626, -1207.63672632, 503.602139837
24280.0, 14435177176.0, 14435177184.0, 6.588e+14, 6.1933e+13, 1770.51, 805.046, 0.546714, 1677.06, 700.747, 78, 0.33082321563, -1622.2684946, 1749.20813645
24288.0, 14434547124.0, 14434547125.0, 7.0966e+13, 2.9026e+14, 842.421, 1347.23, 0.258118, 486.16, 1742.26, 78, 0.494853513679, -1396.39085285, 1203.76334231
24290.0, 14438146318.0, 14438146316.0, 1.9309e+14, 4.7296e+14, 1176.07, 1585.33, 0.0603738, 917.566, 101.679, 78, 0.513405297986, -1336.11464995, 7.66711769632
24298.0, 14442142488.0, 14442142490.0, 1.0408e+14, 2.3409e+14, 957.139, 1254.03, 0.357673, 1424.29, 454.88, 78, 0.309528673954, -1431.39539979, 759.430411015
24316.0, 14438048438.0, 14438048445.0, 6.6097e+13, 1.1536e+15, 822.696, 2134.0, 1.4147, 275.563, 306.316, 70, 0.392573559986, 44.3973098965, 2432.094906
24359.0, 14435030117.0, 14435030124.0, 1.2585e+15, 1.8441e+14, 2196.86, 1158.18, 0.723539, 1965.47, 482.957, 78, 0.149378713343, -2233.4773311, 1539.91777757
24366.0, 14431716456.0, 14431716457.0, 6.0075e+13, 1.6063e+14, 796.913, 1106.09, 0.197244, -1197.28, 865.722, 78, 0.633319034926, -1232.50156233, 523.652037764
24367.0, 14437856709.0, 14437856704.0, 1.0046e+14, 3.0219e+14, 945.904, 1365.44, 0.0344819, -1148.54, 552.143, 78, 0.556676746416, -1422.08611209, 160.080406069
24391.0, 14431716142.0, 14431716138.0, 2.4644e+14, 8.0798e+13, 1275.7, 879.656, 0.432376, 1006.79, 269.418, 78, 0.134033577883, -1089.7032095, 1079.21800328
24403.0, 14439606555.0, 14439606557.0, 7.7223e+13, 3.3735e+14, 866.485, 1416.47, 0.383208, 115.801, 1845.3, 78, 0.607265353861, -1100.23987167, 1398.10704933
24420.0, 14436101445.0, 14436101434.0, 7.7933e+14, 7.8893e+13, 1872.49, 872.687, 1.15733, 987.963, 1097.58, 76, 0.651306379517, -1123.43471984, 2260.667103
24422.0, 14430596236.0, 14430596234.0, 1.2862e+14, 3.7094e+14, 1027.1, 1462.0, 0.496501, 176.671, 1581.84, 78, 0.573287545652, -691.881913375, 1524.51100096
24430.0, 14430791609.0, 14430791611.0, 8.555e+13, 8.6366e+14, 896.572, 1937.73, 0.77711, 673.028, 372.014, 77, 0.186755562166, 1513.13310684, 929.601187977
24431.0, 14436053575.0, 14436053574.0, 3.1552e+14, 6.645e+13, 1385.23, 824.157, 0.241752, 1400.86, 630.452, 78, 0.387506128984, -1654.09672792, 650.981488749
24444.0, 14437809890.0, 14437809892.0, 1.4153e+14, 6.4262e+13, 1060.39, 815.012, 0.403486, -309.836, 601.518, 76, 0.527788783511, -350.014467475, 967.776461099
24446.0, 14432450757.0, 14432450764.0, 6.5721e+13, 2.3689e+14, 821.132, 1259.01, 0.764585, 957.161, 835.245, 77, 0.387444189529, 16.8398705576, 1837.34981603
24493.0, 14430353674.0, 14430353675.0, 1.21e+14, 1.8161e+14, 1006.4, 1152.29, 0.495315, 504.703, 480.333, 77, 0.25518816587, 23.7262569733, 1304.50604661
24510.0, 14431276764.0, 14431276767.0, 1.9229e+14, 4.3669e+14, 1174.45, 1543.72, 0.205791, -265.095, 1814.65, 78, 0.652725822991, -1539.24429617, 847.350599056
24535.0, 14435274521.0, 14435274519.0, 1.3805e+14, 5.4884e+14, 1051.62, 1665.95, 0.48758, 864.257, 1786.32, 78, 0.510881590978, -738.126224666, 1975.85189905
24556.0, 14439170265.0, 14439170266.0, 6.3862e+13, 3.3262e+14, 813.318, 1409.82, 0.405788, 1057.01, 804.535, 78, 0.196834956245, -798.37851466, 1646.1016459
24598.0, 14431474574.0, 14431474576.0, 2.0476e+14, 8.7455e+13, 1199.3, 903.179, 0.400357, 515.518, 1580.94, 78, 0.466570466275, -973.851310452, 1082.30953176
24617.0, 14439703387.0, 14439703388.0, 1.5346e+14, 4.9537e+14, 1089.37, 1609.99, 0.226949, 1148.86, 1335.08, 78, 0.580324908995, -1657.46213042, 1243.49941826
24674.0, 14433279913.0, 14433279914.0, 7.3953e+13, 4.4438e+14, 854.079, 1552.73, 0.884193, 1212.34, 1519.73, 78, 0.66722185216, -72.4902516962, 2289.83545206
24699.0, 14431764532.0, 14431764535.0, 1.1733e+14, 7.5318e+13, 996.123, 859.299, 0.0590339, 680.124, 589.156, 78, 0.406646037728, -1188.97312439, 77.8362208042
24706.0, 14438537420.0, 14438537422.0, 7.3836e+13, 2.2701e+14, 853.626, 1241.26, 0.292043, 386.606, 1721.85, 78, 0.524236587811, -1369.31533718, 1127.78176097
24709.0, 14436688085.0, 14436688086.0, 1.0477e+14, 2.3181e+14, 959.226, 1249.94, 0.242611, -1369.34, 169.649, 78, 0.65821728935, -1197.27029774, 117.312779541
