4922.0,14411810129.0,14411810127.0,9.1618e+13,2.7086e+14,917.29,1316.51,0.254939,1033.25,986.85
4994.0,14412150952.0,14412150951.0,7.5042e+14,1.2415e+14,1849.05,1015.07,0.697961,924.387,829.488
5243.0,14413859326.0,14413859325.0,3.0014e+14,7.0942e+13,1362.35,842.328,0.589521,853.985,120.754
5307.0,14405911847.0,14405911852.0,7.7411e+13,6.207e+14,867.188,1735.69,1.03911,-365.892,357.306
5340.0,14417646609.0,14417646612.0,1.4412e+14,8.3019e+14,1066.81,1912.37,0.776858,1123.96,192.496
5384.0,14409666937.0,14409666939.0,9.3571e+13,7.6945e+14,923.76,1864.55,0.827001,-116.026,42.3848
5445.0,14410397464.0,14410397466.0,4.6741e+14,7.9551e+13,1579.1,875.108,0.432819,1704.67,632.961
5456.0,14417409260.0,14417409261.0,3.9837e+14,8.2468e+13,1497.18,885.676,0.498487,-845.933,173.613
5490.0,14411860082.0,14411860080.0,6.4215e+13,1.7959e+14,814.813,1148.0,0.493875,889.816,542.481
5547.0,14414735126.0,14414735127.0,7.567e+13,3.7028e+14,860.639,1461.14,0.336256,1489.61,278.839
5560.0,14408789207.0,14408789200.0,6.064e+13,2.8756e+14,799.401,1343.03,0.81333,-493.337,321.262
5586.0,14417314146.0,14417314144.0,7.5101e+14,8.7761e+13,1849.53,904.23,1.09439,1029.44,317.065
5679.0,14410595318.0,14410595319.0,1.1316e+14,2.9377e+14,984.198,1352.63,0.29309,1209.55,247.415
5815.0,14412686823.0,14412686829.0,7.6164e+14,1.0989e+14,1858.22,974.627,0.863238,1160.19,569.65
6011.0,14411810315.0,14411810320.0,6.6708e+13,2.6883e+14,825.226,1313.23,0.996013,366.441,123.489
6109.0,14416604919.0,14416604922.0,1.9584e+14,6.9766e+13,1181.63,837.647,0.39636,966.605,1035.89
6153.0,14413663706.0,14413663705.0,1.6261e+14,6.7635e+14,1110.6,1786.09,0.370869,-1359.23,291.741
6189.0,14415703340.0,14415703341.0,4.8613e+14,9.3429e+13,1599.91,923.295,0.309071,973.496,77.8875
6193.0,14406545276.0,14406545272.0,9.5029e+13,3.0155e+14,928.534,1364.48,0.34189,1140.89,1178.09
