30442.0, 14450846049.0, 14450846050.0, 3.2185e+14, 9.3923e+13, 1394.43, 924.919, 0.277541, 1448.97, 542.276, 78, 0.392842207508, -1718.60377296, 687.569710635
30531.0, 14451571840.0, 14451571848.0, 1.5162e+15, 4.8942e+14, 2337.58, 1603.52, 0.710381, 2269.01, 1262.63, 78, 0.412412414944, -1646.01553058, 2383.11093607
30547.0, 14446657665.0, 14446657668.0, 2.1426e+14, 3.3408e+14, 1217.57, 1411.88, 0.354329, 716.592, 1084.65, 78, 0.404865409735, -1185.63722278, 1528.8586288
30550.0, 14454687916.0, 14454687918.0, 2.2402e+14, 8.6632e+13, 1235.79, 900.336, 0.366776, 1153.83, 473.107, 78, 0.182233366868, -1325.99037242, 975.342566054
30620.0, 14449772524.0, 14449772519.0, 1.05e+14, 2.9099e+14, 959.943, 1348.36, 0.105167, 1213.0, 665.121, 78, 0.514704769747, -1556.71456162, 479.63268304
30673.0, 14449142303.0, 14449142302.0, 5.7163e+14, 8.6984e+13, 1688.69, 901.557, 0.670931, 1505.38, 735.102, 78, 0.276494122903, 357.988115482, 2183.01754841
30759.0, 14451376734.0, 14451376735.0, 5.7151e+14, 8.9196e+13, 1688.58, 909.132, 0.477532, 1792.32, 1094.97, 78, 0.361221538671, -1505.83401533, 1863.13275823
30769.0, 14451039337.0, 14451039342.0, 1.1322e+15, 1.197e+14, 2120.76, 1002.8, 0.666304, 2190.23, 526.569, 78, 0.322212662694, -2620.35707393, 1105.07261304
30771.0, 14453217134.0, 14453217133.0, 1.9279e+14, 6.6097e+13, 1175.45, 822.696, 0.227379, 1220.22, 450.116, 78, 0.322670110175, -1456.61598388, 534.681968283
30794.0, 14452929674.0, 14452929677.0, 7.6141e+13, 3.8835e+14, 862.419, 1484.52, 0.414494, 1491.74, 966.995, 78, 0.275907593226, -966.026910978, 1520.94103491
30803.0, 14446220704.0, 14446220702.0, 1.197e+14, 3.2216e+14, 1002.8, 1394.88, 0.178014, -1555.24, 569.852, 78, 0.696164492056, -1419.09706869, 441.23798992
30837.0, 14444611305.0, 14444611307.0, 6.5297e+13, 4.539e+14, 819.365, 1563.75, 0.557298, 915.28, 754.106, 78, 0.226927301134, 775.246782211, 1637.89900033
30838.0, 14443199375.0, 14443199374.0, 3.3589e+14, 1.3845e+14, 1414.43, 1052.63, 0.0899883, 1297.42, 351.9, 78, 0.545199238811, -1704.600443, 447.282322282
